/home/zz/anaconda3/lib/python3.8/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. The given 'InMemoryDataset' only references a subset of examples of the full dataset, but 'data' will contain information of the full dataset. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)

  0%|          | 0/300 [00:00<?, ?it/s]
epoch 0 | lr=0.001 | train loss 0.165 | val loss: 749.982 | test loss: 752.439 | best test loss 752.439 | best_test_delta 2875.539:   0%|          | 0/300 [02:48<?, ?it/s]
epoch 0 | lr=0.001 | train loss 0.165 | val loss: 749.982 | test loss: 752.439 | best test loss 752.439 | best_test_delta 2875.539:   0%|          | 1/300 [02:48<14:00:49, 168.73s/it]
epoch 1 | lr=0.001 | train loss 0.140 | val loss: 363.870 | test loss: 364.077 | best test loss 364.077 | best_test_delta 1390.583:   0%|          | 1/300 [05:08<14:00:49, 168.73s/it]
epoch 192 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 49.098 | test loss: 49.122 | best test loss 49.511 | best_test_delta 78.153:  64%|██████▍   | 193/300 [7:55:28<4:29:01, 150.86s/it]
epoch 193 | lr=2.8247524899999994e-05 | train loss 0.010 | val loss: 49.184 | test loss: 49.304 | best test loss 49.511 | best_test_delta 78.153:  64%|██████▍   | 193/300 [7:57:44<4:29:01, 150.86s/it]
epoch 193 | lr=2.8247524899999994e-05 | train loss 0.010 | val loss: 49.184 | test loss: 49.304 | best test loss 49.511 | best_test_delta 78.153:  65%|██████▍   | 194/300 [7:57:51<4:22:32, 148.61s/it]
epoch 194 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 49.412 | test loss: 49.609 | best test loss 49.609 | best_test_delta 77.314:  65%|██████▍   | 194/300 [8:00:07<4:22:32, 148.61s/it]
epoch 194 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 49.412 | test loss: 49.609 | best test loss 49.609 | best_test_delta 77.314:  65%|██████▌   | 195/300 [8:00:15<4:17:40, 147.24s/it]
epoch 195 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 50.269 | test loss: 50.526 | best test loss 49.609 | best_test_delta 77.314:  65%|██████▌   | 195/300 [8:02:31<4:17:40, 147.24s/it]
epoch 195 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 50.269 | test loss: 50.526 | best test loss 49.609 | best_test_delta 77.314:  65%|██████▌   | 196/300 [8:02:40<4:13:44, 146.39s/it]
epoch 196 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 49.026 | test loss: 49.034 | best test loss 49.034 | best_test_delta 75.687:  65%|██████▌   | 196/300 [8:04:56<4:13:44, 146.39s/it]
epoch 196 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 49.026 | test loss: 49.034 | best test loss 49.034 | best_test_delta 75.687:  66%|██████▌   | 197/300 [8:05:05<4:10:33, 145.96s/it]
epoch 197 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 49.132 | test loss: 49.201 | best test loss 49.034 | best_test_delta 75.687:  66%|██████▌   | 197/300 [8:07:21<4:10:33, 145.96s/it]
epoch 197 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 49.132 | test loss: 49.201 | best test loss 49.034 | best_test_delta 75.687:  66%|██████▌   | 198/300 [8:07:30<4:07:43, 145.72s/it]
epoch 198 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 49.001 | test loss: 49.254 | best test loss 49.034 | best_test_delta 75.687:  66%|██████▌   | 198/300 [8:09:46<4:07:43, 145.72s/it]
epoch 198 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 49.001 | test loss: 49.254 | best test loss 49.034 | best_test_delta 75.687:  66%|██████▋   | 199/300 [8:09:54<4:04:31, 145.26s/it]
epoch 199 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 49.992 | test loss: 50.178 | best test loss 49.034 | best_test_delta 75.687:  66%|██████▋   | 199/300 [8:12:10<4:04:31, 145.26s/it]
epoch 199 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 49.992 | test loss: 50.178 | best test loss 49.034 | best_test_delta 75.687:  67%|██████▋   | 200/300 [8:12:18<4:01:33, 144.94s/it]
epoch 200 | lr=2.8247524899999994e-05 | train loss 0.008 | val loss: 49.363 | test loss: 49.335 | best test loss 49.335 | best_test_delta 75.555:  67%|██████▋   | 200/300 [8:14:52<4:01:33, 144.94s/it]
epoch 200 | lr=2.8247524899999994e-05 | train loss 0.008 | val loss: 49.363 | test loss: 49.335 | best test loss 49.335 | best_test_delta 75.555:  67%|██████▋   | 201/300 [8:15:01<4:08:15, 150.46s/it]
epoch 201 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 48.836 | test loss: 49.005 | best test loss 49.335 | best_test_delta 75.555:  67%|██████▋   | 201/300 [8:17:28<4:08:15, 150.46s/it]
epoch 201 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 48.836 | test loss: 49.005 | best test loss 49.335 | best_test_delta 75.555:  67%|██████▋   | 202/300 [8:17:37<4:08:13, 151.97s/it]
epoch 202 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 49.726 | test loss: 49.733 | best test loss 49.335 | best_test_delta 75.555:  67%|██████▋   | 202/300 [8:20:01<4:08:13, 151.97s/it]
epoch 202 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 49.726 | test loss: 49.733 | best test loss 49.335 | best_test_delta 75.555:  68%|██████▊   | 203/300 [8:20:11<4:06:27, 152.45s/it]
epoch 203 | lr=2.8247524899999994e-05 | train loss 0.008 | val loss: 48.854 | test loss: 48.848 | best test loss 48.848 | best_test_delta 74.499:  68%|██████▊   | 203/300 [8:22:27<4:06:27, 152.45s/it]
epoch 203 | lr=2.8247524899999994e-05 | train loss 0.008 | val loss: 48.854 | test loss: 48.848 | best test loss 48.848 | best_test_delta 74.499:  68%|██████▊   | 204/300 [8:22:35<4:00:07, 150.07s/it]
epoch 204 | lr=2.8247524899999994e-05 | train loss 0.010 | val loss: 49.187 | test loss: 49.316 | best test loss 48.848 | best_test_delta 74.499:  68%|██████▊   | 204/300 [8:24:51<4:00:07, 150.07s/it]
epoch 204 | lr=2.8247524899999994e-05 | train loss 0.010 | val loss: 49.187 | test loss: 49.316 | best test loss 48.848 | best_test_delta 74.499:  68%|██████▊   | 205/300 [8:25:00<3:55:05, 148.47s/it]
epoch 205 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 49.000 | test loss: 49.132 | best test loss 48.848 | best_test_delta 74.499:  68%|██████▊   | 205/300 [8:27:16<3:55:05, 148.47s/it]
epoch 205 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 49.000 | test loss: 49.132 | best test loss 48.848 | best_test_delta 74.499:  69%|██████▊   | 206/300 [8:27:24<3:50:31, 147.15s/it]
epoch 206 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 49.067 | test loss: 49.151 | best test loss 48.848 | best_test_delta 74.499:  69%|██████▊   | 206/300 [8:29:41<3:50:31, 147.15s/it]
epoch 206 | lr=2.8247524899999994e-05 | train loss 0.006 | val loss: 49.067 | test loss: 49.151 | best test loss 48.848 | best_test_delta 74.499:  69%|██████▉   | 207/300 [8:29:49<3:47:17, 146.65s/it]
epoch 207 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 50.384 | test loss: 50.394 | best test loss 48.848 | best_test_delta 74.499:  69%|██████▉   | 207/300 [8:32:05<3:47:17, 146.65s/it]
epoch 207 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 50.384 | test loss: 50.394 | best test loss 48.848 | best_test_delta 74.499:  69%|██████▉   | 208/300 [8:32:13<3:43:38, 145.85s/it]
epoch 208 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 49.161 | test loss: 49.314 | best test loss 48.848 | best_test_delta 74.499:  69%|██████▉   | 208/300 [8:34:29<3:43:38, 145.85s/it]
epoch 208 | lr=2.8247524899999994e-05 | train loss 0.007 | val loss: 49.161 | test loss: 49.314 | best test loss 48.848 | best_test_delta 74.499:  70%|██████▉   | 209/300 [8:34:38<3:40:33, 145.43s/it]
epoch 209 | lr=2.8247524899999994e-05 | train loss 0.008 | val loss: 48.928 | test loss: 48.877 | best test loss 48.848 | best_test_delta 74.499:  70%|██████▉   | 209/300 [8:36:54<3:40:33, 145.43s/it]
epoch 209 | lr=2.8247524899999994e-05 | train loss 0.008 | val loss: 48.928 | test loss: 48.877 | best test loss 48.848 | best_test_delta 74.499:  70%|███████   | 210/300 [8:37:02<3:37:45, 145.18s/it]
epoch 210 | lr=1.9773267429999995e-05 | train loss 0.006 | val loss: 48.709 | test loss: 48.804 | best test loss 48.848 | best_test_delta 74.499:  70%|███████   | 210/300 [8:39:18<3:37:45, 145.18s/it]
epoch 210 | lr=1.9773267429999995e-05 | train loss 0.006 | val loss: 48.709 | test loss: 48.804 | best test loss 48.848 | best_test_delta 74.499:  70%|███████   | 211/300 [8:39:27<3:35:08, 145.04s/it]
epoch 211 | lr=1.9773267429999995e-05 | train loss 0.008 | val loss: 49.142 | test loss: 49.262 | best test loss 48.848 | best_test_delta 74.499:  70%|███████   | 211/300 [8:41:43<3:35:08, 145.04s/it]
epoch 211 | lr=1.9773267429999995e-05 | train loss 0.008 | val loss: 49.142 | test loss: 49.262 | best test loss 48.848 | best_test_delta 74.499:  71%|███████   | 212/300 [8:41:51<3:32:14, 144.71s/it]
epoch 212 | lr=1.9773267429999995e-05 | train loss 0.006 | val loss: 49.304 | test loss: 49.311 | best test loss 48.848 | best_test_delta 74.499:  71%|███████   | 212/300 [8:44:07<3:32:14, 144.71s/it]
epoch 212 | lr=1.9773267429999995e-05 | train loss 0.006 | val loss: 49.304 | test loss: 49.311 | best test loss 48.848 | best_test_delta 74.499:  71%|███████   | 213/300 [8:44:16<3:29:55, 144.77s/it]
epoch 213 | lr=1.9773267429999995e-05 | train loss 0.009 | val loss: 48.727 | test loss: 48.818 | best test loss 48.848 | best_test_delta 74.499:  71%|███████   | 213/300 [8:46:32<3:29:55, 144.77s/it]
epoch 213 | lr=1.9773267429999995e-05 | train loss 0.009 | val loss: 48.727 | test loss: 48.818 | best test loss 48.848 | best_test_delta 74.499:  71%|███████▏  | 214/300 [8:46:41<3:27:40, 144.89s/it]
epoch 214 | lr=1.9773267429999995e-05 | train loss 0.008 | val loss: 49.046 | test loss: 49.173 | best test loss 48.848 | best_test_delta 74.499:  71%|███████▏  | 214/300 [8:48:58<3:27:40, 144.89s/it]
epoch 214 | lr=1.9773267429999995e-05 | train loss 0.008 | val loss: 49.046 | test loss: 49.173 | best test loss 48.848 | best_test_delta 74.499:  72%|███████▏  | 215/300 [8:49:07<3:25:40, 145.18s/it]
epoch 215 | lr=1.9773267429999995e-05 | train loss 0.007 | val loss: 50.765 | test loss: 50.831 | best test loss 48.848 | best_test_delta 74.499:  72%|███████▏  | 215/300 [8:51:23<3:25:40, 145.18s/it]
epoch 215 | lr=1.9773267429999995e-05 | train loss 0.007 | val loss: 50.765 | test loss: 50.831 | best test loss 48.848 | best_test_delta 74.499:  72%|███████▏  | 216/300 [8:51:32<3:23:14, 145.17s/it]
epoch 216 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 48.343 | test loss: 48.468 | best test loss 48.468 | best_test_delta 73.461:  72%|███████▏  | 216/300 [8:54:07<3:23:14, 145.17s/it]
epoch 216 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 48.343 | test loss: 48.468 | best test loss 48.468 | best_test_delta 73.461:  72%|███████▏  | 217/300 [8:54:16<3:28:34, 150.78s/it]
epoch 217 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 48.257 | test loss: 48.371 | best test loss 48.371 | best_test_delta 73.079:  72%|███████▏  | 217/300 [8:56:33<3:28:34, 150.78s/it]
epoch 217 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 48.257 | test loss: 48.371 | best test loss 48.371 | best_test_delta 73.079:  73%|███████▎  | 218/300 [8:56:42<3:24:09, 149.39s/it]
epoch 218 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.137 | test loss: 48.414 | best test loss 48.414 | best_test_delta 72.621:  73%|███████▎  | 218/300 [8:58:58<3:24:09, 149.39s/it]
epoch 218 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.137 | test loss: 48.414 | best test loss 48.414 | best_test_delta 72.621:  73%|███████▎  | 219/300 [8:59:06<3:19:34, 147.83s/it]
epoch 219 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.069 | test loss: 48.228 | best test loss 48.228 | best_test_delta 72.328:  73%|███████▎  | 219/300 [9:01:23<3:19:34, 147.83s/it]
epoch 219 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.069 | test loss: 48.228 | best test loss 48.228 | best_test_delta 72.328:  73%|███████▎  | 220/300 [9:01:32<3:16:05, 147.06s/it]
epoch 220 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 49.379 | test loss: 49.503 | best test loss 48.228 | best_test_delta 72.328:  73%|███████▎  | 220/300 [9:03:47<3:16:05, 147.06s/it]
epoch 220 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 49.379 | test loss: 49.503 | best test loss 48.228 | best_test_delta 72.328:  74%|███████▎  | 221/300 [9:03:56<3:12:47, 146.42s/it]
epoch 221 | lr=1.3841287200999995e-05 | train loss 0.009 | val loss: 48.030 | test loss: 48.173 | best test loss 48.228 | best_test_delta 72.328:  74%|███████▎  | 221/300 [9:06:13<3:12:47, 146.42s/it]
epoch 221 | lr=1.3841287200999995e-05 | train loss 0.009 | val loss: 48.030 | test loss: 48.173 | best test loss 48.228 | best_test_delta 72.328:  74%|███████▍  | 222/300 [9:06:22<3:10:09, 146.28s/it]
epoch 222 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 49.231 | test loss: 49.369 | best test loss 48.228 | best_test_delta 72.328:  74%|███████▍  | 222/300 [9:08:39<3:10:09, 146.28s/it]
epoch 222 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 49.231 | test loss: 49.369 | best test loss 48.228 | best_test_delta 72.328:  74%|███████▍  | 223/300 [9:08:48<3:07:18, 145.95s/it]
epoch 223 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.002 | test loss: 48.142 | best test loss 48.142 | best_test_delta 72.242:  74%|███████▍  | 223/300 [9:11:04<3:07:18, 145.95s/it]
epoch 223 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.002 | test loss: 48.142 | best test loss 48.142 | best_test_delta 72.242:  75%|███████▍  | 224/300 [9:11:15<3:05:16, 146.27s/it]
epoch 224 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 48.364 | test loss: 48.436 | best test loss 48.142 | best_test_delta 72.242:  75%|███████▍  | 224/300 [9:13:50<3:05:16, 146.27s/it]
epoch 224 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 48.364 | test loss: 48.436 | best test loss 48.142 | best_test_delta 72.242:  75%|███████▌  | 225/300 [9:14:01<3:10:13, 152.18s/it]
epoch 225 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.266 | test loss: 48.258 | best test loss 48.142 | best_test_delta 72.242:  75%|███████▌  | 225/300 [9:16:17<3:10:13, 152.18s/it]
epoch 225 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.266 | test loss: 48.258 | best test loss 48.142 | best_test_delta 72.242:  75%|███████▌  | 226/300 [9:16:26<3:05:03, 150.05s/it]
epoch 226 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 47.986 | test loss: 48.091 | best test loss 48.091 | best_test_delta 71.947:  75%|███████▌  | 226/300 [9:18:42<3:05:03, 150.05s/it]
epoch 226 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 47.986 | test loss: 48.091 | best test loss 48.091 | best_test_delta 71.947:  76%|███████▌  | 227/300 [9:18:52<3:01:03, 148.82s/it]
epoch 227 | lr=1.3841287200999995e-05 | train loss 0.009 | val loss: 48.246 | test loss: 48.279 | best test loss 48.091 | best_test_delta 71.947:  76%|███████▌  | 227/300 [9:21:26<3:01:03, 148.82s/it]
epoch 227 | lr=1.3841287200999995e-05 | train loss 0.009 | val loss: 48.246 | test loss: 48.279 | best test loss 48.091 | best_test_delta 71.947:  76%|███████▌  | 228/300 [9:21:36<3:04:20, 153.61s/it]
epoch 228 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 48.384 | test loss: 48.589 | best test loss 48.091 | best_test_delta 71.947:  76%|███████▌  | 228/300 [9:23:54<3:04:20, 153.61s/it]
epoch 228 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 48.384 | test loss: 48.589 | best test loss 48.091 | best_test_delta 71.947:  76%|███████▋  | 229/300 [9:24:04<2:59:30, 151.70s/it]
epoch 229 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 48.499 | test loss: 48.570 | best test loss 48.091 | best_test_delta 71.947:  76%|███████▋  | 229/300 [9:26:20<2:59:30, 151.70s/it]
epoch 229 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 48.499 | test loss: 48.570 | best test loss 48.091 | best_test_delta 71.947:  77%|███████▋  | 230/300 [9:26:29<2:54:47, 149.82s/it]
epoch 230 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.102 | test loss: 48.219 | best test loss 48.091 | best_test_delta 71.947:  77%|███████▋  | 230/300 [9:28:58<2:54:47, 149.82s/it]
epoch 230 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.102 | test loss: 48.219 | best test loss 48.091 | best_test_delta 71.947:  77%|███████▋  | 231/300 [9:29:09<2:55:36, 152.71s/it]
epoch 231 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.758 | test loss: 48.844 | best test loss 48.091 | best_test_delta 71.947:  77%|███████▋  | 231/300 [9:31:43<2:55:36, 152.71s/it]
epoch 231 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.758 | test loss: 48.844 | best test loss 48.091 | best_test_delta 71.947:  77%|███████▋  | 232/300 [9:31:54<2:57:27, 156.58s/it]
epoch 232 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 48.303 | test loss: 48.438 | best test loss 48.438 | best_test_delta 71.926:  77%|███████▋  | 232/300 [9:34:11<2:57:27, 156.58s/it]
epoch 232 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 48.303 | test loss: 48.438 | best test loss 48.438 | best_test_delta 71.926:  78%|███████▊  | 233/300 [9:34:20<2:51:16, 153.37s/it]
epoch 233 | lr=1.3841287200999995e-05 | train loss 0.005 | val loss: 48.043 | test loss: 48.167 | best test loss 48.438 | best_test_delta 71.926:  78%|███████▊  | 233/300 [9:36:37<2:51:16, 153.37s/it]
epoch 233 | lr=1.3841287200999995e-05 | train loss 0.005 | val loss: 48.043 | test loss: 48.167 | best test loss 48.438 | best_test_delta 71.926:  78%|███████▊  | 234/300 [9:36:47<2:46:29, 151.36s/it]
epoch 234 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 47.783 | test loss: 47.854 | best test loss 47.854 | best_test_delta 71.438:  78%|███████▊  | 234/300 [9:39:04<2:46:29, 151.36s/it]
epoch 234 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 47.783 | test loss: 47.854 | best test loss 47.854 | best_test_delta 71.438:  78%|███████▊  | 235/300 [9:39:13<2:42:17, 149.80s/it]
epoch 235 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.232 | test loss: 48.230 | best test loss 47.854 | best_test_delta 71.438:  78%|███████▊  | 235/300 [9:41:29<2:42:17, 149.80s/it]
epoch 235 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.232 | test loss: 48.230 | best test loss 47.854 | best_test_delta 71.438:  79%|███████▊  | 236/300 [9:41:39<2:38:41, 148.77s/it]
epoch 236 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 47.889 | test loss: 47.991 | best test loss 47.991 | best_test_delta 70.985:  79%|███████▊  | 236/300 [9:43:55<2:38:41, 148.77s/it]
epoch 236 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 47.889 | test loss: 47.991 | best test loss 47.991 | best_test_delta 70.985:  79%|███████▉  | 237/300 [9:44:05<2:35:06, 147.73s/it]
epoch 237 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.444 | test loss: 48.461 | best test loss 47.991 | best_test_delta 70.985:  79%|███████▉  | 237/300 [9:46:21<2:35:06, 147.73s/it]
epoch 237 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.444 | test loss: 48.461 | best test loss 47.991 | best_test_delta 70.985:  79%|███████▉  | 238/300 [9:46:32<2:32:30, 147.58s/it]
epoch 238 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 47.808 | test loss: 47.863 | best test loss 47.991 | best_test_delta 70.985:  79%|███████▉  | 238/300 [9:48:52<2:32:30, 147.58s/it]
epoch 238 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 47.808 | test loss: 47.863 | best test loss 47.991 | best_test_delta 70.985:  80%|███████▉  | 239/300 [9:49:02<2:30:43, 148.25s/it]
epoch 239 | lr=1.3841287200999995e-05 | train loss 0.005 | val loss: 48.265 | test loss: 48.324 | best test loss 47.991 | best_test_delta 70.985:  80%|███████▉  | 239/300 [9:51:18<2:30:43, 148.25s/it]
epoch 239 | lr=1.3841287200999995e-05 | train loss 0.005 | val loss: 48.265 | test loss: 48.324 | best test loss 47.991 | best_test_delta 70.985:  80%|████████  | 240/300 [9:51:29<2:27:56, 147.94s/it]
epoch 240 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.033 | test loss: 48.037 | best test loss 47.991 | best_test_delta 70.985:  80%|████████  | 240/300 [9:53:46<2:27:56, 147.94s/it]
epoch 240 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 48.033 | test loss: 48.037 | best test loss 47.991 | best_test_delta 70.985:  80%|████████  | 241/300 [9:53:55<2:24:55, 147.38s/it]
epoch 241 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 47.812 | test loss: 47.994 | best test loss 47.994 | best_test_delta 70.931:  80%|████████  | 241/300 [9:56:11<2:24:55, 147.38s/it]
epoch 241 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 47.812 | test loss: 47.994 | best test loss 47.994 | best_test_delta 70.931:  81%|████████  | 242/300 [9:56:22<2:22:16, 147.18s/it]
epoch 242 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 47.921 | test loss: 47.946 | best test loss 47.994 | best_test_delta 70.931:  81%|████████  | 242/300 [9:58:40<2:22:16, 147.18s/it]
epoch 242 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 47.921 | test loss: 47.946 | best test loss 47.994 | best_test_delta 70.931:  81%|████████  | 243/300 [9:58:50<2:20:09, 147.53s/it]
epoch 243 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 47.736 | test loss: 47.812 | best test loss 47.994 | best_test_delta 70.931:  81%|████████  | 243/300 [10:01:07<2:20:09, 147.53s/it]
epoch 243 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 47.736 | test loss: 47.812 | best test loss 47.994 | best_test_delta 70.931:  81%|████████▏ | 244/300 [10:01:18<2:17:42, 147.55s/it]
epoch 244 | lr=1.3841287200999995e-05 | train loss 0.005 | val loss: 48.123 | test loss: 48.222 | best test loss 47.994 | best_test_delta 70.931:  81%|████████▏ | 244/300 [10:03:35<2:17:42, 147.55s/it]
epoch 244 | lr=1.3841287200999995e-05 | train loss 0.005 | val loss: 48.123 | test loss: 48.222 | best test loss 47.994 | best_test_delta 70.931:  82%|████████▏ | 245/300 [10:03:44<2:14:57, 147.23s/it]
epoch 245 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 47.982 | test loss: 48.008 | best test loss 47.994 | best_test_delta 70.931:  82%|████████▏ | 245/300 [10:06:01<2:14:57, 147.23s/it]
epoch 245 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 47.982 | test loss: 48.008 | best test loss 47.994 | best_test_delta 70.931:  82%|████████▏ | 246/300 [10:06:12<2:12:36, 147.34s/it]
epoch 246 | lr=1.3841287200999995e-05 | train loss 0.005 | val loss: 47.643 | test loss: 47.772 | best test loss 47.772 | best_test_delta 70.482:  82%|████████▏ | 246/300 [10:08:29<2:12:36, 147.34s/it]
epoch 246 | lr=1.3841287200999995e-05 | train loss 0.005 | val loss: 47.643 | test loss: 47.772 | best test loss 47.772 | best_test_delta 70.482:  82%|████████▏ | 247/300 [10:08:39<2:10:14, 147.45s/it]
epoch 247 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 47.699 | test loss: 47.856 | best test loss 47.772 | best_test_delta 70.482:  82%|████████▏ | 247/300 [10:10:56<2:10:14, 147.45s/it]
epoch 247 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 47.699 | test loss: 47.856 | best test loss 47.772 | best_test_delta 70.482:  83%|████████▎ | 248/300 [10:11:05<2:07:21, 146.95s/it]
epoch 248 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 48.217 | test loss: 48.304 | best test loss 47.772 | best_test_delta 70.482:  83%|████████▎ | 248/300 [10:13:22<2:07:21, 146.95s/it]
epoch 248 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 48.217 | test loss: 48.304 | best test loss 47.772 | best_test_delta 70.482:  83%|████████▎ | 249/300 [10:13:33<2:05:04, 147.15s/it]
epoch 249 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 47.998 | test loss: 48.160 | best test loss 47.772 | best_test_delta 70.482:  83%|████████▎ | 249/300 [10:15:50<2:05:04, 147.15s/it]
epoch 249 | lr=1.3841287200999995e-05 | train loss 0.007 | val loss: 47.998 | test loss: 48.160 | best test loss 47.772 | best_test_delta 70.482:  83%|████████▎ | 250/300 [10:16:01<2:02:50, 147.40s/it]
epoch 250 | lr=1.3841287200999995e-05 | train loss 0.011 | val loss: 48.184 | test loss: 48.188 | best test loss 47.772 | best_test_delta 70.482:  83%|████████▎ | 250/300 [10:18:17<2:02:50, 147.40s/it]
epoch 250 | lr=1.3841287200999995e-05 | train loss 0.011 | val loss: 48.184 | test loss: 48.188 | best test loss 47.772 | best_test_delta 70.482:  84%|████████▎ | 251/300 [10:18:28<2:00:15, 147.26s/it]
epoch 251 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 47.721 | test loss: 47.843 | best test loss 47.843 | best_test_delta 70.243:  84%|████████▎ | 251/300 [10:20:44<2:00:15, 147.26s/it]
epoch 251 | lr=1.3841287200999995e-05 | train loss 0.008 | val loss: 47.721 | test loss: 47.843 | best test loss 47.843 | best_test_delta 70.243:  84%|████████▍ | 252/300 [10:20:54<1:57:42, 147.14s/it]
epoch 252 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 47.712 | test loss: 47.736 | best test loss 47.843 | best_test_delta 70.243:  84%|████████▍ | 252/300 [10:23:11<1:57:42, 147.14s/it]
epoch 252 | lr=1.3841287200999995e-05 | train loss 0.006 | val loss: 47.712 | test loss: 47.736 | best test loss 47.843 | best_test_delta 70.243:  84%|████████▍ | 253/300 [10:23:20<1:54:57, 146.75s/it]
epoch 253 | lr=1.3841287200999995e-05 | train loss 0.004 | val loss: 47.625 | test loss: 47.628 | best test loss 47.843 | best_test_delta 70.243:  84%|████████▍ | 253/300 [10:25:37<1:54:57, 146.75s/it]
